MeterID,Date,Hour,Usage
E101,2021-03-06,10,0.568371544
E101,2021-03-06,11,0.267003086
E101,2021-03-06,12,0.481858502
E101,2021-03-06,13,0.597537272
E101,2021-03-06,14,0.291256765
E101,2021-03-06,15,0.692896474
E101,2021-03-06,16,0.688975203
E101,2021-03-06,17,0.679385658
E101,2021-03-06,18,0.456435921
E101,2021-03-06,19,0.659917403
E101,2021-03-06,20,0.412874562
E101,2021-03-06,21,0.43545475
E101,2021-03-06,22,0.60320216
E101,2021-03-06,23,0.559976637
E101,2021-03-07,0,0.613575288
E101,2021-03-07,1,0.519225544
E101,2021-03-07,2,0.314839754
E101,2021-03-07,3,0.491770848
E101,2021-03-07,4,0.499118479
E101,2021-03-07,5,0.536371059
E101,2021-03-07,6,0.595099646
E101,2021-03-07,7,0.519838994
E101,2021-03-07,8,0.499859533
E101,2021-03-07,9,0.611399049
E101,2021-03-07,10,0.549093668
E101,2021-03-07,11,0.315990722
E101,2021-03-07,12,0.38633388
E101,2021-03-07,13,0.667489204
E101,2021-03-07,14,0.495243355
E101,2021-03-07,15,0.384654745
E101,2021-03-07,16,0.303286005
E101,2021-03-07,17,0.522277992
E101,2021-03-07,18,0.335759164
E101,2021-03-07,19,0.526840666
E101,2021-03-07,20,0.721108805
E101,2021-03-07,21,0.25708121
E101,2021-03-07,22,0.315623846
E101,2021-03-07,23,0.30757234
E101,2021-03-08,0,0.730146254
E101,2021-03-08,1,0.465473355
E101,2021-03-08,2,0.439092931
E101,2021-03-08,3,0.682961444
E101,2021-03-08,4,0.705090432
E101,2021-03-08,5,0.469244526
E101,2021-03-08,6,0.416803667
E101,2021-03-08,7,0.631857801
E101,2021-03-08,8,0.627650219
E101,2021-03-08,9,0.657083131
E101,2021-03-08,10,0.472519849
E101,2021-03-08,11,0.461134826
E101,2021-03-08,12,0.266139856
E101,2021-03-08,13,0.397162155
E101,2021-03-08,14,0.415574852
E101,2021-03-08,15,0.610604804
E101,2021-03-08,16,0.471339855
E101,2021-03-08,17,0.299420891
E101,2021-03-08,18,0.259899258
E101,2021-03-08,19,0.413313335
E101,2021-03-08,20,0.504133894
E101,2021-03-08,21,0.451163278
E101,2021-03-08,22,0.353997423
E101,2021-03-08,23,0.584330239
E101,2021-03-09,0,0.418569591
E101,2021-03-09,1,0.47757936
E101,2021-03-09,2,0.352905358
E101,2021-03-09,3,0.716947265
E101,2021-03-09,4,0.486902211
E101,2021-03-09,5,0.418386375
E101,2021-03-09,6,0.359664452
E101,2021-03-09,7,0.587495781
E101,2021-03-09,8,0.253029161
E101,2021-03-09,9,0.476084532
E101,2021-03-09,10,0.398858548
E101,2021-03-09,11,0.311728278
E101,2021-03-09,12,0.529990183
E101,2021-03-09,13,0.465609372
E101,2021-03-09,14,0.289277901
E101,2021-03-09,15,0.593792318
E101,2021-03-09,16,0.526162333
E101,2021-03-09,17,0.524490289
E101,2021-03-09,18,0.5346814
E101,2021-03-09,19,0.729853353
E101,2021-03-09,20,0.311560459
E101,2021-03-09,21,0.617375812
E101,2021-03-09,22,0.553643809
E101,2021-03-09,23,0.614800904
E101,2021-03-10,0,0.416270304
E101,2021-03-10,1,0.279085015
E101,2021-03-10,2,0.341267867
E101,2021-03-10,3,0.505056821
E101,2021-03-10,4,0.498398488
E101,2021-03-10,5,0.33838674
E101,2021-03-10,6,0.444052353
E101,2021-03-10,7,0.693199271
E101,2021-03-10,8,0.384139845
E101,2021-03-10,9,0.738429889
E101,2021-03-10,10,0.730740982
E101,2021-03-10,11,0.282438864
E101,2021-03-10,12,0.357423692
E101,2021-03-10,13,0.545846264
E101,2021-03-10,14,0.251317902
E101,2021-03-10,15,0.527596963
E101,2021-03-10,16,0.581211335
E101,2021-03-10,17,0.64688246
E101,2021-03-10,18,0.578402871
E101,2021-03-10,19,0.526454086
E101,2021-03-10,20,0.428042085
E101,2021-03-10,21,0.451980262
E101,2021-03-10,22,0.431079514
E101,2021-03-10,23,0.515511212
E101,2021-03-11,0,0.389089711
E101,2021-03-11,1,0.530560525
E101,2021-03-11,2,0.377075311
E101,2021-03-11,3,0.558700841
E101,2021-03-11,4,0.585885889
E101,2021-03-11,5,0.593133599
E101,2021-03-11,6,0.505214915
E101,2021-03-11,7,0.564895244
E101,2021-03-11,8,0.303466957
E101,2021-03-11,9,0.562228559
E101,2021-03-11,10,0.534696473
E101,2021-03-11,11,0.72245298
E101,2021-03-11,12,0.507755168
E101,2021-03-11,13,0.725405334
E101,2021-03-11,14,0.546317109
E101,2021-03-11,15,0.34856402
E101,2021-03-11,16,0.361024609
E101,2021-03-11,17,0.544818692
E101,2021-03-11,18,0.399076892
E101,2021-03-11,19,0.322064916
E101,2021-03-11,20,0.673249514
E101,2021-03-11,21,0.312976472
E101,2021-03-11,22,0.381698877
E101,2021-03-11,23,0.744588556
E101,2021-03-12,0,0.307451292
E101,2021-03-12,1,0.686446163
E101,2021-03-12,2,0.377246146
E101,2021-03-12,3,0.64780593
E101,2021-03-12,4,0.33194736
E101,2021-03-12,5,0.607301879
E101,2021-03-12,6,0.713884162
E101,2021-03-12,7,0.481762278
E101,2021-03-12,8,0.398078148
E101,2021-03-12,9,0.700566148
E101,2021-03-12,10,0.648288729
E101,2021-03-12,11,0.281744039
E101,2021-03-12,12,0.431748519
E101,2021-03-12,13,0.322640629
E101,2021-03-12,14,0.668772601
E101,2021-03-12,15,0.426145162
E101,2021-03-12,16,0.61420078
E101,2021-03-12,17,0.73008451
E101,2021-03-12,18,0.41076231
E101,2021-03-12,19,0.45057817
E101,2021-03-12,20,0.28754146
E101,2021-03-12,21,0.601202405
E101,2021-03-12,22,0.423419776
E101,2021-03-12,23,0.377213209
E101,2021-03-13,0,0.28927151
E101,2021-03-13,1,0.392178395
E101,2021-03-13,2,0.571360139
E101,2021-03-13,3,0.508728778
E101,2021-03-13,4,0.526358712
E101,2021-03-13,5,0.683764891
E101,2021-03-13,6,0.311917375
E101,2021-03-13,7,0.650208595
E101,2021-03-13,8,0.747932435
E101,2021-03-13,9,0.554203858
E101,2021-03-13,10,0.60627877
E101,2021-03-13,11,0.47494032
E101,2021-03-13,12,0.700024122
E101,2021-03-13,13,0.259921211
E101,2021-03-13,14,0.279421929
E101,2021-03-13,15,0.539394104
E101,2021-03-13,16,0.295351294
E101,2021-03-13,17,0.523469485
E101,2021-03-13,18,0.365885269
E101,2021-03-13,19,0.70780824
E101,2021-03-13,20,0.506702611
E101,2021-03-13,21,0.578070965
E101,2021-03-13,22,0.683070918
E101,2021-03-13,23,0.536558621
E101,2021-03-14,0,0.566769215
E101,2021-03-14,1,0.556926219
E101,2021-03-14,2,0.726840171
E101,2021-03-14,3,0.266912327
E101,2021-03-14,4,0.460871784
E101,2021-03-14,5,0.361569545
E101,2021-03-14,6,0.666924934
E101,2021-03-14,7,0.661187308
E101,2021-03-14,8,0.296037946
E101,2021-03-14,9,0.500685236
E101,2021-03-14,10,0.426507651
E101,2021-03-14,11,0.424447544
E101,2021-03-14,12,0.469455603
E101,2021-03-14,13,0.59116602
E101,2021-03-14,14,0.743316124
E101,2021-03-14,15,0.450461346
E101,2021-03-14,16,0.601667643
E101,2021-03-14,17,0.461977694
E101,2021-03-14,18,0.617845332
E101,2021-03-14,19,0.333085167
E101,2021-03-14,20,0.272037554
E101,2021-03-14,21,0.391596576
E101,2021-03-14,22,0.296439919
E101,2021-03-14,23,0.45480399
E101,2021-03-15,0,0.476853328
E101,2021-03-15,1,0.397475227
E101,2021-03-15,2,0.740232997
E101,2021-03-15,3,0.468586787
E101,2021-03-15,4,0.336746363
E101,2021-03-15,5,0.374086553
E101,2021-03-15,6,0.254285343
E101,2021-03-15,7,0.369291499
E101,2021-03-15,8,0.699856308
E101,2021-03-15,9,0.268045024
E101,2021-03-15,10,0.445473245
E101,2021-03-15,11,0.74465969
E101,2021-03-15,12,0.493820907
E101,2021-03-15,13,0.395898974
E101,2021-03-15,14,0.252333912
E101,2021-03-15,15,0.428204094
E101,2021-03-15,16,0.377397573
E101,2021-03-15,17,0.729656108
E101,2021-03-15,18,0.385590549
E101,2021-03-15,19,0.500786283
E101,2021-03-15,20,0.568494664
E101,2021-03-15,21,0.501926309
E101,2021-03-15,22,0.63347799
E101,2021-03-15,23,0.599782682
E101,2021-03-16,0,0.316026789
E101,2021-03-16,1,0.502944198
E101,2021-03-16,2,0.562819523
E101,2021-03-16,3,0.660131877
E101,2021-03-16,4,0.619314619
E101,2021-03-16,5,0.444636511
E101,2021-03-16,6,0.553491018
E101,2021-03-16,7,0.644944165
E101,2021-03-16,8,0.587512074
E101,2021-03-16,9,0.519709617
E101,2021-03-16,10,0.434296148
E101,2021-03-16,11,0.45342907
E101,2021-03-16,12,0.405370685
E101,2021-03-16,13,0.544721652
E101,2021-03-16,14,0.704583384
E101,2021-03-16,15,0.531241397
E101,2021-03-16,16,0.367400153
E101,2021-03-16,17,0.579791962
E101,2021-03-16,18,0.631999045
E101,2021-03-16,19,0.745748284
E101,2021-03-16,20,0.705580177
E101,2021-03-16,21,0.468389825
E101,2021-03-16,22,0.720567318
E101,2021-03-16,23,0.434564997
E101,2021-03-17,0,0.542353345
E101,2021-03-17,1,0.45160034
E101,2021-03-17,2,0.59751755
E101,2021-03-17,3,0.55737952
E101,2021-03-17,4,0.728961692
E101,2021-03-17,5,0.258855502
E101,2021-03-17,6,0.662918391
E101,2021-03-17,7,0.546810364
E101,2021-03-17,8,0.677886136
E101,2021-03-17,9,0.455654398
E101,2021-03-17,10,0.522678639
E101,2021-03-17,11,0.626581811
E101,2021-03-17,12,0.583970437
E101,2021-03-17,13,0.585484482
E101,2021-03-17,14,0.452647675
E101,2021-03-17,15,0.667760374
E101,2021-03-17,16,0.573404608
E101,2021-03-17,17,0.680171186
E101,2021-03-17,18,0.473942286
E101,2021-03-17,19,0.424797355
E101,2021-03-17,20,0.325900007
E101,2021-03-17,21,0.708685481
E101,2021-03-17,22,0.69941
E101,2021-03-17,23,0.386145601
E101,2021-03-18,0,0.492045712
E101,2021-03-18,1,0.461130468
E101,2021-03-18,2,0.359837252
E101,2021-03-18,3,0.6556897
E101,2021-03-18,4,0.729422378
E101,2021-03-18,5,0.43483143
E101,2021-03-18,6,0.558143489
E101,2021-03-18,7,0.310572245
E101,2021-03-18,8,0.370709344
E101,2021-03-18,9,0.320640614
E101,2021-03-18,10,0.671578783
E101,2021-03-18,11,0.36511325
E101,2021-03-18,12,0.381452582
E101,2021-03-18,13,0.506753583
E101,2021-03-18,14,0.545012655
E101,2021-03-18,15,0.700285082
E101,2021-03-18,16,0.599467891
E101,2021-03-18,17,0.391971645
E101,2021-03-18,18,0.449901625
E101,2021-03-18,19,0.590845984
E101,2021-03-18,20,0.380186242
E101,2021-03-18,21,0.291016148
E101,2021-03-18,22,0.494460855
E101,2021-03-18,23,0.633451771
E101,2021-03-19,0,0.608409976
E101,2021-03-19,1,0.324754278
E101,2021-03-19,2,0.517578035
E101,2021-03-19,3,0.377983645
E101,2021-03-19,4,0.605625258
E101,2021-03-19,5,0.367900381
E101,2021-03-19,6,0.303156971
E101,2021-03-19,7,0.348625349
E101,2021-03-19,8,0.322938342
E101,2021-03-19,9,0.479903293
E101,2021-03-19,10,0.651066193
E101,2021-03-19,11,0.29214547
E101,2021-03-19,12,0.408904664
E101,2021-03-19,13,0.406036158
E101,2021-03-19,14,0.610375795
E101,2021-03-19,15,0.651370654
E101,2021-03-19,16,0.741757602
E101,2021-03-19,17,0.556971019
E101,2021-03-19,18,0.584184819
E101,2021-03-19,19,0.647045667
E101,2021-03-19,20,0.332847601
E101,2021-03-19,21,0.652513733
E101,2021-03-19,22,0.315980343
E101,2021-03-19,23,0.620307975
E101,2021-03-20,0,0.420795237
E101,2021-03-20,1,0.728275973
E101,2021-03-20,2,0.634628317
E101,2021-03-20,3,0.257739485
E101,2021-03-20,4,0.681716448
E101,2021-03-20,5,0.379783631
E101,2021-03-20,6,0.745889029
E101,2021-03-20,7,0.661629782
E101,2021-03-20,8,0.533194563
E101,2021-03-20,9,0.583310091
E101,2021-03-20,10,0.361050216
E101,2021-03-20,11,0.59127058
E101,2021-03-20,12,0.511296475
E101,2021-03-20,13,0.554656694
E101,2021-03-20,14,0.438718845
E101,2021-03-20,15,0.460459772
E101,2021-03-20,16,0.46169266
E101,2021-03-20,17,0.517376558
E101,2021-03-20,18,0.339828561
E101,2021-03-20,19,0.562116147
E101,2021-03-20,20,0.354829591
E101,2021-03-20,21,0.339518493
E101,2021-03-20,22,0.36986831
E101,2021-03-20,23,0.318136386
E101,2021-03-21,0,0.470556575
E101,2021-03-21,1,0.69335471
E101,2021-03-21,2,0.675506103
E101,2021-03-21,3,0.413851536
E101,2021-03-21,4,0.489738025
E101,2021-03-21,5,0.413215213
E101,2021-03-21,6,0.46637064
E101,2021-03-21,7,0.376297654
E101,2021-03-21,8,0.566588542
E101,2021-03-21,9,0.68871004
E101,2021-03-21,10,0.302740729
E101,2021-03-21,11,0.652771834
E101,2021-03-21,12,0.400971929
E101,2021-03-21,13,0.500710281
E101,2021-03-21,14,0.491312863
E101,2021-03-21,15,0.453864087
E101,2021-03-21,16,0.446634722
E101,2021-03-21,17,0.605797654
E101,2021-03-21,18,0.531153915
E101,2021-03-21,19,0.328590856
E101,2021-03-21,20,0.652450015
E101,2021-03-21,21,0.593535843
E101,2021-03-21,22,0.405922008
E101,2021-03-21,23,0.312038026
E101,2021-03-22,0,0.329322921
E101,2021-03-22,1,0.569639561
E101,2021-03-22,2,0.658769443
E101,2021-03-22,3,0.388225534
E101,2021-03-22,4,0.721766031
E101,2021-03-22,5,0.293920222
E101,2021-03-22,6,0.398881749
E101,2021-03-22,7,0.727846989
E101,2021-03-22,8,0.409275516
E101,2021-03-22,9,0.700519267
E101,2021-03-22,10,0.599809544
E101,2021-03-22,11,0.512365024
E101,2021-03-22,12,0.532778106
E101,2021-03-22,13,0.534315044
E101,2021-03-22,14,0.613043366
E101,2021-03-22,15,0.337123285
E101,2021-03-22,16,0.270891141
E101,2021-03-22,17,0.307610934
E101,2021-03-22,18,0.262523597
E101,2021-03-22,19,0.525165236
E101,2021-03-22,20,0.738286168
E101,2021-03-22,21,0.312671419
E101,2021-03-22,22,0.646690919
E101,2021-03-22,23,0.710734145
E101,2021-03-23,0,0.686902645
E101,2021-03-23,1,0.49600936
E101,2021-03-23,2,0.601819799
E101,2021-03-23,3,0.52345324
E101,2021-03-23,4,0.632756012
E101,2021-03-23,5,0.425771382
E101,2021-03-23,6,0.289546638
E101,2021-03-23,7,0.575366054
E101,2021-03-23,8,0.577157883
E101,2021-03-23,9,0.427979815
E101,2021-03-23,10,0.735398355
E101,2021-03-23,11,0.256588508
E101,2021-03-23,12,0.626970762
E101,2021-03-23,13,0.309730324
E101,2021-03-23,14,0.402624897
E101,2021-03-23,15,0.56035807
E101,2021-03-23,16,0.597562647
E101,2021-03-23,17,0.59111031
E101,2021-03-23,18,0.44139193
E101,2021-03-23,19,0.465518958
E101,2021-03-23,20,0.300038776
E101,2021-03-23,21,0.420287132
E101,2021-03-23,22,0.498985205
E101,2021-03-23,23,0.748592656
E101,2021-03-24,0,0.678825824
E101,2021-03-24,1,0.330945344
E101,2021-03-24,2,0.596838189
E101,2021-03-24,3,0.53694135
E101,2021-03-24,4,0.705499701
E101,2021-03-24,5,0.586411386
E101,2021-03-24,6,0.665783062
E101,2021-03-24,7,0.610461423
E101,2021-03-24,8,0.468809527
E101,2021-03-24,9,0.741032421
E101,2021-03-24,10,0.378935705
E101,2021-03-24,11,0.745604451
E101,2021-03-24,12,0.614344571
E101,2021-03-24,13,0.480690926
E101,2021-03-24,14,0.501235219
E101,2021-03-24,15,0.27970677
E101,2021-03-24,16,0.465647659
E101,2021-03-24,17,0.673508081
E101,2021-03-24,18,0.490407694
E101,2021-03-24,19,0.307053984
E101,2021-03-24,20,0.479128841
E101,2021-03-24,21,0.634635576
E101,2021-03-24,22,0.561594366
E101,2021-03-24,23,0.495527529
E101,2021-03-25,0,0.730346489
E101,2021-03-25,1,0.713324827
E101,2021-03-25,2,0.595940034
E101,2021-03-25,3,0.427779676
E101,2021-03-25,4,0.41582725
E101,2021-03-25,5,0.62671725
E101,2021-03-25,6,0.597950093
E101,2021-03-25,7,0.730253865
E101,2021-03-25,8,0.678785091
E101,2021-03-25,9,0.495608112
E101,2021-03-25,10,0.577531995
E101,2021-03-25,11,0.287843505
E101,2021-03-25,12,0.504275477
E101,2021-03-25,13,0.651113271
E101,2021-03-25,14,0.339171693
E101,2021-03-25,15,0.2727823
E101,2021-03-25,16,0.634306722
E101,2021-03-25,17,0.667338271
E101,2021-03-25,18,0.489754997
E101,2021-03-25,19,0.466202225
E101,2021-03-25,20,0.348137326
E101,2021-03-25,21,0.432267027
E101,2021-03-25,22,0.711018184
E101,2021-03-25,23,0.709342874
E101,2021-03-26,0,0.672962763
E101,2021-03-26,1,0.477527375
E101,2021-03-26,2,0.365139928
E101,2021-03-26,3,0.476507245
E101,2021-03-26,4,0.642249126
E101,2021-03-26,5,0.423625382
E101,2021-03-26,6,0.647170699
E101,2021-03-26,7,0.274696969
E101,2021-03-26,8,0.269749446
E101,2021-03-26,9,0.402028044
E101,2021-03-26,10,0.464242069
E101,2021-03-26,11,0.377237654
E101,2021-03-26,12,0.451992387
E101,2021-03-26,13,0.632890922
E101,2021-03-26,14,0.437532554
E101,2021-03-26,15,0.428238751
E101,2021-03-26,16,0.409753574
E101,2021-03-26,17,0.693187244
E101,2021-03-26,18,0.73327933
E101,2021-03-26,19,0.29864382
E101,2021-03-26,20,0.572559195
E101,2021-03-26,21,0.740950301
E101,2021-03-26,22,0.573615413
E101,2021-03-26,23,0.743248059
E101,2021-03-27,0,0.623822384
E101,2021-03-27,1,0.673099079
E101,2021-03-27,2,0.620394099
E101,2021-03-27,3,0.688765622
E101,2021-03-27,4,0.589860526
E101,2021-03-27,5,0.366413182
E101,2021-03-27,6,0.313306722
E101,2021-03-27,7,0.292236007
E101,2021-03-27,8,0.630602597
E101,2021-03-27,9,0.72266968
E101,2021-03-27,10,0.517358612
E101,2021-03-27,11,0.47795813
E101,2021-03-27,12,0.615435275
E101,2021-03-27,13,0.300443024
E101,2021-03-27,14,0.565836454
E101,2021-03-27,15,0.292021984
E101,2021-03-27,16,0.697464686
E101,2021-03-27,17,0.447231743
E101,2021-03-27,18,0.66244681
E101,2021-03-27,19,0.295905909
E101,2021-03-27,20,0.280621783
E101,2021-03-27,21,0.303337605
E101,2021-03-27,22,0.593771783
E101,2021-03-27,23,0.654463804
E101,2021-03-28,0,0.429491783
E101,2021-03-28,1,0.501354854
E101,2021-03-28,2,0.309999446
E101,2021-03-28,3,0.259377649
E101,2021-03-28,4,0.68771927
E101,2021-03-28,5,0.367192692
E101,2021-03-28,6,0.481652988
E101,2021-03-28,7,0.439318761
E101,2021-03-28,8,0.61645018
E101,2021-03-28,9,0.352558438
E101,2021-03-28,10,0.67280025
E101,2021-03-28,11,0.57384938
E101,2021-03-28,12,0.348760295
E101,2021-03-28,13,0.684649311
E101,2021-03-28,14,0.608085499
E101,2021-03-28,15,0.351233449
E101,2021-03-28,16,0.714201016
E101,2021-03-28,17,0.510339356
E101,2021-03-28,18,0.547464896
E101,2021-03-28,19,0.588804235
E101,2021-03-28,20,0.257949035
E101,2021-03-28,21,0.616758552
E101,2021-03-28,22,0.312292861
E101,2021-03-28,23,0.59418096
E101,2021-03-29,0,0.614626655
E101,2021-03-29,1,0.48589965
E101,2021-03-29,2,0.747391557
E101,2021-03-29,3,0.456952791
E101,2021-03-29,4,0.46531952
E101,2021-03-29,5,0.354642904
E101,2021-03-29,6,0.609096413
E101,2021-03-29,7,0.291542341
E101,2021-03-29,8,0.642692238
E101,2021-03-29,9,0.488548443
E101,2021-03-29,10,0.280849491
E101,2021-03-29,11,0.258949133
E101,2021-03-29,12,0.568517328
E101,2021-03-29,13,0.329741057
E101,2021-03-29,14,0.694049526
E101,2021-03-29,15,0.346889192
E101,2021-03-29,16,0.402346749
E101,2021-03-29,17,0.587689118
E101,2021-03-29,18,0.566897449
E101,2021-03-29,19,0.690363255
E101,2021-03-29,20,0.442028374
E101,2021-03-29,21,0.515265597
E101,2021-03-29,22,0.28233146
E101,2021-03-29,23,0.295693701
E101,2021-03-30,0,0.551682676
E101,2021-03-30,1,0.36953489
E101,2021-03-30,2,0.724756466
E101,2021-03-30,3,0.497141963
E101,2021-03-30,4,0.423997025
E101,2021-03-30,5,0.424621923
E101,2021-03-30,6,0.282369703
E101,2021-03-30,7,0.545063214
E101,2021-03-30,8,0.666974341
E101,2021-03-30,9,0.295005428
E101,2021-03-30,10,0.616252019
E101,2021-03-30,11,0.657160527
E101,2021-03-30,12,0.29563101
E101,2021-03-30,13,0.583062681
E101,2021-03-30,14,0.497417616
E101,2021-03-30,15,0.455867307
E101,2021-03-30,16,0.425349613
E101,2021-03-30,17,0.616714372
E101,2021-03-30,18,0.287501962
E101,2021-03-30,19,0.672762813
E101,2021-03-30,20,0.633419298
E101,2021-03-30,21,0.398175632
E101,2021-03-30,22,0.644532639
E101,2021-03-30,23,0.314103629
E101,2021-03-31,0,0.657466946
E101,2021-03-31,1,0.250170275
E101,2021-03-31,2,0.530587665
E101,2021-03-31,3,0.732906634
E101,2021-03-31,4,0.54569913
E101,2021-03-31,5,0.399662011
E101,2021-03-31,6,0.397650495
E101,2021-03-31,7,0.414601263
E101,2021-03-31,8,0.61477412
E101,2021-03-31,9,0.738618681
E101,2021-03-31,10,0.427197363
E101,2021-03-31,11,0.491833574
E101,2021-03-31,12,0.627327823
E101,2021-03-31,13,0.42662608
E101,2021-03-31,14,0.70434614
E101,2021-03-31,15,0.749298764
E101,2021-03-31,16,0.492183351
E101,2021-03-31,17,0.262305547
E101,2021-03-31,18,0.705389079
E101,2021-03-31,19,0.62310275
E101,2021-03-31,20,0.361036952
E101,2021-03-31,21,0.460898278
E101,2021-03-31,22,0.480056859
E101,2021-03-31,23,0.522199228
E201,2021-01-01,0,0.420833361
E201,2021-01-01,1,0.50320837
E201,2021-01-01,2,0.360775962
E201,2021-01-01,3,0.368515666
E201,2021-01-01,4,0.742134093
E201,2021-01-01,5,0.565822869
E201,2021-01-01,6,0.484525658
E201,2021-01-01,7,0.729187953
E201,2021-01-01,8,0.719986391
E201,2021-01-01,9,0.447155111
E201,2021-01-01,10,0.742720686
E201,2021-01-01,11,0.5867626
E201,2021-01-01,12,0.661571841
E201,2021-01-01,13,0.693397879
E201,2021-01-01,14,0.679870791
E201,2021-01-01,15,0.561027991
E201,2021-01-01,16,0.621718073
E201,2021-01-01,17,0.462585762
E201,2021-01-01,18,0.619211731
E201,2021-01-01,19,0.548499419
E201,2021-01-01,20,0.608819654
E201,2021-01-01,21,0.580252045
E201,2021-01-01,22,0.711709958
E201,2021-01-01,23,0.607806311
E201,2021-01-02,0,0.328276243
E201,2021-01-02,1,0.383088459
E201,2021-01-02,2,0.435526939
E201,2021-01-02,3,0.337561236
E201,2021-01-02,4,0.414539208
E201,2021-01-02,5,0.57013716
E201,2021-01-02,6,0.382899006
E201,2021-01-02,7,0.564857144
E201,2021-01-02,8,0.314381372
E201,2021-01-02,9,0.268743587
E201,2021-01-02,10,0.646470288
E201,2021-01-02,11,0.530773132
E201,2021-01-02,12,0.689571588
E201,2021-01-02,13,0.330545628
E201,2021-01-02,14,0.380381353
E201,2021-01-02,15,0.474731116
E201,2021-01-02,16,0.446797948
E201,2021-01-02,17,0.497813128
E201,2021-01-02,18,0.71194946
E201,2021-01-02,19,0.457277773
E201,2021-01-02,20,0.373544497
E201,2021-01-02,21,0.480404549
E201,2021-01-02,22,0.532227319
E201,2021-01-02,23,0.335405793
E201,2021-01-03,0,0.5332779
E201,2021-01-03,1,0.333035475
E201,2021-01-03,2,0.726380216
E201,2021-01-03,3,0.605787657
E201,2021-01-03,4,0.624110463
E201,2021-01-03,5,0.393752919
E201,2021-01-03,6,0.629014379
E201,2021-01-03,7,0.325654401
E201,2021-01-03,8,0.267021378
E201,2021-01-03,9,0.471048241
E201,2021-01-03,10,0.722405205
E201,2021-01-03,11,0.630713703
E201,2021-01-03,12,0.3668852
E201,2021-01-03,13,0.54660107
E201,2021-01-03,14,0.407968225
E201,2021-01-03,15,0.606109292
E201,2021-01-03,16,0.492808195
E201,2021-01-03,17,0.35670318
E201,2021-01-03,18,0.457411018
E201,2021-01-03,19,0.492048052
E201,2021-01-03,20,0.408273152
E201,2021-01-03,21,0.307323233
E201,2021-01-03,22,0.677099305
E201,2021-01-03,23,0.437871167
E201,2021-01-04,0,0.52916071
E201,2021-01-04,1,0.664392521
E201,2021-01-04,2,0.439463896
E201,2021-01-04,3,0.693108325
E201,2021-01-04,4,0.742134039
E201,2021-01-04,5,0.616586311
E201,2021-01-04,6,0.639104278
E201,2021-01-04,7,0.367035537
E201,2021-01-04,8,0.277599853
E201,2021-01-04,9,0.723139392
E201,2021-01-04,10,0.38124449
E201,2021-01-04,11,0.373090801
E201,2021-01-04,12,0.612942502
E201,2021-01-04,13,0.534680439
E201,2021-01-04,14,0.586657085
E201,2021-01-04,15,0.579032641
E201,2021-01-04,16,0.649661361
E201,2021-01-04,17,0.520256959
E201,2021-01-04,18,0.675472123
E201,2021-01-04,19,0.653708002
E201,2021-01-04,20,0.598852535
E201,2021-01-04,21,0.459599844
E201,2021-01-04,22,0.272781378
E201,2021-01-04,23,0.384865048
E201,2021-01-05,0,0.586073813
E201,2021-01-05,1,0.746122534
E201,2021-01-05,2,0.547480036
E201,2021-01-05,3,0.538545892
E201,2021-01-05,4,0.263129121
E201,2021-01-05,5,0.494265861
E201,2021-01-05,6,0.329475811
E201,2021-01-05,7,0.429347295
E201,2021-01-05,8,0.509893834
E201,2021-01-05,9,0.488231526
E201,2021-01-05,10,0.692590057
E201,2021-01-05,11,0.320152923
E201,2021-01-05,12,0.675826576
E201,2021-01-05,13,0.463867461
E201,2021-01-05,14,0.622243247
E201,2021-01-05,15,0.683521801
E201,2021-01-05,16,0.496815187
E201,2021-01-05,17,0.484128823
E201,2021-01-05,18,0.583031027
E201,2021-01-05,19,0.704939268
E201,2021-01-05,20,0.672195375
E201,2021-01-05,21,0.63866351
E201,2021-01-05,22,0.591610587
E201,2021-01-05,23,0.37504978
E201,2021-01-06,0,0.48170306
E201,2021-01-06,1,0.334474314
E201,2021-01-06,2,0.676250647
E201,2021-01-06,3,0.305066772
E201,2021-01-06,4,0.641524966
E201,2021-01-06,5,0.262265383
E201,2021-01-06,6,0.566596699
E201,2021-01-06,7,0.567346946
E201,2021-01-06,8,0.450171362
E201,2021-01-06,9,0.422559946
E201,2021-01-06,10,0.628386919
E201,2021-01-06,11,0.391710521
E201,2021-01-06,12,0.321575144
E201,2021-01-06,13,0.3161793
E201,2021-01-06,14,0.566840705
E201,2021-01-06,15,0.605586615
E201,2021-01-06,16,0.743477802
E201,2021-01-06,17,0.476985961
E201,2021-01-06,18,0.558681377
E201,2021-01-06,19,0.40946708
E201,2021-01-06,20,0.42557221
E201,2021-01-06,21,0.381911775
E201,2021-01-06,22,0.736115552
E201,2021-01-06,23,0.619009867
E201,2021-01-07,0,0.625140444
E201,2021-01-07,1,0.32682996
E201,2021-01-07,2,0.672717973
E201,2021-01-07,3,0.5817705
E201,2021-01-07,4,0.482601626
E201,2021-01-07,5,0.313740983
E201,2021-01-07,6,0.73013186
E201,2021-01-07,7,0.595364944
E201,2021-01-07,8,0.287229891
E201,2021-01-07,9,0.731646304
E201,2021-01-07,10,0.441625036
E201,2021-01-07,11,0.299442216
E201,2021-01-07,12,0.606998122
E201,2021-01-07,13,0.286362668
E201,2021-01-07,14,0.402710333
E201,2021-01-07,15,0.587486598
E201,2021-01-07,16,0.627953341
E201,2021-01-07,17,0.740762287
